date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:21:33	190304/190304	---M-Z	200	added ('OK')	text/css	etag:%222e760-5b6146fbfdf80-gzip%22	https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/css/fontawesome-all.min.css	(from https://myeasytronbot.com/app/login?l=es)
12:21:33	472816/472816	---MCZ	200	added ('OK')	text/css	etag:%22736f0-5b6146fbfdf80-gzip%22	https://myeasytronbot.com/frontend-app/css/bootstrap.min.css	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/css/bootstrap.min.css	(from https://myeasytronbot.com/app/login?l=es)
12:21:33	1622/1622	---M-Z	200	added ('OK')	text/css	etag:%22656-5b6146fbfdf80-gzip%22	https://myeasytronbot.com/frontend-app/font/flaticon.css	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/font/flaticon.css	(from https://myeasytronbot.com/app/login?l=es)
12:21:34	307494/307494	---M-Z	200	added ('OK')	text/css	etag:%224b126-5c9b34c1f4540-gzip%22	https://myeasytronbot.com/frontend-app/style.css	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/style.css	(from https://myeasytronbot.com/app/login?l=es)
12:21:35	237423/237423	---M--	200	added ('OK')	image/svg+xml	etag:%2239f6f-5c995e347d900%22	https://myeasytronbot.com/frontend-app/img/logo.svg	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/img/logo.svg	(from https://myeasytronbot.com/app/login?l=es)
12:21:35	5061/5061	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:35%20GMT	https://myeasytronbot.com/app/forgot-password?l=es	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/forgot-passwordb8c2.html	(from https://myeasytronbot.com/app/login?l=es)
12:21:35	129057/129057	---M-Z	200	added ('OK')	application/javascript	etag:%221f821-5b614714c9a00-gzip%22	https://myeasytronbot.com/frontend-app/js/jquery-3.5.0.min.js	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/js/jquery-3.5.0.min.js	(from https://myeasytronbot.com/app/login?l=es)
12:21:35	30659/30659	---M-Z	200	added ('OK')	application/javascript	etag:%2277c3-5b614714c9a00-gzip%22	https://myeasytronbot.com/frontend-app/js/popper.min.js	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/js/popper.min.js	(from https://myeasytronbot.com/app/login?l=es)
12:21:35	629951/629951	---M--	200	added ('OK')	image/jpeg	etag:%2299cbf-5c9b327771d80%22	https://myeasytronbot.com/frontend-app/img/figure/bg18-l.jpg	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/img/figure/bg18-l.jpg	(from https://myeasytronbot.com/app/login?l=es)
12:21:35	69632/69632	---M-Z	200	added ('OK')	application/javascript	etag:%2211000-5b614714c9a00-gzip%22	https://myeasytronbot.com/frontend-app/js/bootstrap.min.js	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/js/bootstrap.min.js	(from https://myeasytronbot.com/app/login?l=es)
12:21:36	6983/6983	---M-Z	200	added ('OK')	application/javascript	etag:%221b47-5b614714c9a00-gzip%22	https://myeasytronbot.com/frontend-app/js/imagesloaded.pkgd.min.js	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/js/imagesloaded.pkgd.min.js	(from https://myeasytronbot.com/app/login?l=es)
12:21:36	9309/9309	---M-Z	200	added ('OK')	application/javascript	etag:%22245d-5b614714c9a00-gzip%22	https://myeasytronbot.com/frontend-app/js/validator.min.js	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/js/validator.min.js	(from https://myeasytronbot.com/app/login?l=es)
12:21:36	2023/2023	---M-Z	200	added ('OK')	application/javascript	etag:%227e7-5b615c6f3fb00-gzip%22	https://myeasytronbot.com/frontend-app/js/main.js	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/js/main.js	(from https://myeasytronbot.com/app/login?l=es)
12:21:36	4816/4816	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:37%20GMT	https://myeasytronbot.com/app/register?l=es&t=62a1c9a197d1d	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/register42ca.html	(from https://myeasytronbot.com/app/register?l=es)
12:21:37	6623/6623	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:37%20GMT	https://myeasytronbot.com/app/register?l=es&d=62a1c9a197f3d	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/register26e6.html	(from https://myeasytronbot.com/app/register?l=es)
12:21:37	5038/5038	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:38%20GMT	https://myeasytronbot.com/app/forgot-password?l=en	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/forgot-passwordd8cc.html	(from https://myeasytronbot.com/app/login?l=en)
12:21:37	4801/4801	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:38%20GMT	https://myeasytronbot.com/app/register?l=en&t=62a1c9accdfb7	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/register0e57.html	(from https://myeasytronbot.com/app/register?l=en)
12:21:37	6610/6610	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:38%20GMT	https://myeasytronbot.com/app/register?l=en&d=62a1c9acce027	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/register2829.html	(from https://myeasytronbot.com/app/register?l=en)
12:21:38	5041/5041	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:38%20GMT	https://myeasytronbot.com/app/forgot-password?l=pt	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/forgot-password7be1.html	(from https://myeasytronbot.com/app/login?l=pt)
12:21:38	4837/4837	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:39%20GMT	https://myeasytronbot.com/app/register?l=pt&t=62a1c9ad6091e	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/register376d.html	(from https://myeasytronbot.com/app/register?l=pt)
12:21:38	6622/6622	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:39%20GMT	https://myeasytronbot.com/app/register?l=pt&d=62a1c9ad6098c	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/register00d7.html	(from https://myeasytronbot.com/app/register?l=pt)
12:21:39	125320/125320	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221e988-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-brands-400.eot	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-brands-400.eot	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:39	125320/125320	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221e988-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-brands-400d41d.eot?	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-brands-400d41dd41d.eot	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:39	72148/72148	---M--	200	added ('OK')	font/woff2	etag:%22119d4-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-brands-400.woff2	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-brands-400.woff2	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:39	84568/84568	---M--	200	added ('OK')	font/woff	etag:%2214a58-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-brands-400.woff	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-brands-400.woff	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:39	125016/125016	---M--	200	added ('OK')	font/ttf	etag:%221e858-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-brands-400.ttf	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-brands-400.ttf	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:40	1238/1238	---M-Z	200	added ('OK')	text/html	etag:%224d6-5be71e99521c0-gzip%22	https://myeasytronbot.com/frontend-app/webfonts/fa-brands-400.html	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-brands-400.html	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:40	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-regular-400.eot	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-regular-400.eot	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:40	34388/34388	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%228654-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-regular-400d41d.eot?	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-regular-400d41dd41d.eot	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:40	13608/13608	---M--	200	added ('OK')	font/woff2	etag:%223528-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-regular-400.woff2	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-regular-400.woff2	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:40	16812/16812	---M--	200	added ('OK')	font/woff	etag:%2241ac-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-regular-400.woff	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-regular-400.woff	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:41	34092/34092	---M--	200	added ('OK')	font/ttf	etag:%22852c-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-regular-400.ttf	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-regular-400.ttf	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:41	1238/1238	---M-Z	200	added ('OK')	text/html	etag:%224d6-5be71e99521c0-gzip%22	https://myeasytronbot.com/frontend-app/webfonts/fa-regular-400.html	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-regular-400.html	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:41	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d890-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-solid-900.eot	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-solid-900.eot	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:42	186512/186512	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%222d890-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-solid-900d41d.eot?	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-solid-900d41dd41d.eot	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:42	74320/74320	---M--	200	added ('OK')	font/woff2	etag:%2212250-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-solid-900.woff2	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-solid-900.woff2	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:42	96248/96248	---M--	200	added ('OK')	font/woff	etag:%22177f8-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-solid-900.woff	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-solid-900.woff	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:43	1238/1238	---M-Z	200	added ('OK')	text/html	etag:%224d6-5be71e99521c0-gzip%22	https://myeasytronbot.com/frontend-app/webfonts/fa-solid-900.html	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-solid-900.html	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:43	4278/4278	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210b6-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/font/Flaticon.eot	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/font/Flaticon.eot	(from https://myeasytronbot.com/frontend-app/font/flaticon.css)
12:21:43	186228/186228	---M--	200	added ('OK')	font/ttf	etag:%222d774-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/webfonts/fa-solid-900.ttf	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/webfonts/fa-solid-900.ttf	(from https://myeasytronbot.com/frontend-app/css/fontawesome-all.min.css)
12:21:43	4278/4278	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2210b6-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/font/Flaticond41d.eot?	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/font/Flaticond41dd41d.eot	(from https://myeasytronbot.com/frontend-app/font/flaticon.css)
12:21:43	2368/2368	---M--	200	added ('OK')	font/woff2	etag:%22940-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/font/Flaticon.woff2	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/font/Flaticon.woff2	(from https://myeasytronbot.com/frontend-app/font/flaticon.css)
12:21:43	2972/2972	---M--	200	added ('OK')	font/woff	etag:%22b9c-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/font/Flaticon.woff	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/font/Flaticon.woff	(from https://myeasytronbot.com/frontend-app/font/flaticon.css)
12:21:44	4100/4100	---M--	200	added ('OK')	font/ttf	etag:%221004-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/font/Flaticon.ttf	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/font/Flaticon.ttf	(from https://myeasytronbot.com/frontend-app/font/flaticon.css)
12:21:44	15197/15197	---M--	200	added ('OK')	image/svg+xml	etag:%223b5d-5b6146fbfdf80%22	https://myeasytronbot.com/frontend-app/font/Flaticon.svg	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/frontend-app/font/Flaticon.svg	(from https://myeasytronbot.com/frontend-app/font/flaticon.css)
12:21:44	5037/5037	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:45%20GMT	https://myeasytronbot.com/app/forgot-password?t=62a1c9afc9387&l=es	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/forgot-password5c99.html	(from https://myeasytronbot.com/app/forgot-password?l=es)
12:21:45	4816/4816	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:45%20GMT	https://myeasytronbot.com/app/register?l=es&t=62a1c9b19f9d7	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/register23ed.html	(from https://myeasytronbot.com/app/register?l=es&d=62a1c9a197f3d)
12:21:45	5019/5019	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:45%20GMT	https://myeasytronbot.com/app/forgot-password?t=62a1c9b206568&l=en	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/forgot-password51b1.html	(from https://myeasytronbot.com/app/forgot-password?l=en)
12:21:45	4801/4801	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:46%20GMT	https://myeasytronbot.com/app/register?l=en&t=62a1c9b28424f	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/register1f5e.html	(from https://myeasytronbot.com/app/register?l=en&d=62a1c9acce027)
12:21:45	5026/5026	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:46%20GMT	https://myeasytronbot.com/app/forgot-password?t=62a1c9b2c1972&l=pt	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/forgot-password634a.html	(from https://myeasytronbot.com/app/forgot-password?l=pt)
12:21:46	4837/4837	---M-Z	200	added ('OK')	text/html	date:Thu,%2009%20Jun%202022%2010:21:46%20GMT	https://myeasytronbot.com/app/register?l=pt&t=62a1c9b34a008	C:/Users/nolipc/Desktop/CLONARWEB/Prueba%202/myeasytronbot.com/app/registerfc90.html	(from https://myeasytronbot.com/app/register?l=pt&d=62a1c9ad6098c)
